dataset,model,series_id,fg_code,fg_category,month,horizon,y_true,forecast_p50,p10,p90
C,CATBOOST,25__FG097,FG097,Baby Care,2025-11-01,2,6716.0,7462.96680540231,0.0,17646.594815902106
C,CATBOOST,25__FG097,FG097,Baby Care,2025-12-01,2,7816.0,8011.468929875777,0.0,18195.096940375573
C,CATBOOST,25__FG097,FG097,Baby Care,2026-01-01,2,7180.0,7484.560371571759,0.0,17668.18838207156
C,CATBOOST,25__FG098,FG098,Baby Care,2025-11-01,2,8055.0,8783.647655830599,0.0,18967.275666330395
C,CATBOOST,25__FG098,FG098,Baby Care,2025-12-01,2,5929.0,8847.432392821203,0.0,19031.060403321004
C,CATBOOST,25__FG098,FG098,Baby Care,2026-01-01,2,5940.0,7637.16309269996,0.0,17820.791103199757
C,CATBOOST,25__FG103,FG103,Combo,2025-11-01,2,2215.0,5121.44325046942,0.0,15305.071260969218
C,CATBOOST,25__FG103,FG103,Combo,2025-12-01,2,4492.0,6077.985271333895,0.0,16261.613281833694
C,CATBOOST,25__FG103,FG103,Combo,2026-01-01,2,2345.0,5074.79611202118,0.0,15258.42412252098
C,CATBOOST,26__FG001,FG001,Soap,2025-11-01,2,21649.0,20209.473154535182,10025.845144035387,30393.101165034983
C,CATBOOST,26__FG001,FG001,Soap,2025-12-01,2,22336.0,24440.426148920713,14256.798138420914,34624.05415942051
C,CATBOOST,26__FG001,FG001,Soap,2026-01-01,2,18131.0,20871.15149716784,10687.523486668042,31054.77950766764
C,CATBOOST,26__FG005,FG005,Soap,2025-11-01,2,39889.0,29627.770261340313,19444.142250840516,39811.39827184011
C,CATBOOST,26__FG005,FG005,Soap,2025-12-01,2,32730.0,33265.6358408091,23082.007830309296,43449.2638513089
C,CATBOOST,26__FG005,FG005,Soap,2026-01-01,2,20790.0,32853.981615700155,22670.353605200355,43037.609626199956
C,CATBOOST,26__FG006,FG006,Soap,2025-11-01,2,44722.0,47443.83093113466,37260.20292063486,57627.45894163446
C,CATBOOST,26__FG006,FG006,Soap,2025-12-01,2,53342.0,51405.648788948325,41222.020778448525,61589.276799448126
C,CATBOOST,26__FG006,FG006,Soap,2026-01-01,2,47776.0,49208.37677635008,39024.74876585028,59392.00478684988
C,CATBOOST,26__FG007,FG007,Soap,2025-11-01,2,36225.0,33489.821653365034,23306.193642865233,43673.449663864834
C,CATBOOST,26__FG007,FG007,Soap,2025-12-01,2,33089.0,36626.98258884813,26443.354578348328,46810.61059934793
C,CATBOOST,26__FG007,FG007,Soap,2026-01-01,2,35023.0,32691.3544062127,22507.726395712903,42874.9824167125
C,CATBOOST,26__FG009,FG009,Soap,2025-11-01,2,31782.0,25626.87883864935,15443.250828149556,35810.506849149155
C,CATBOOST,26__FG009,FG009,Soap,2025-12-01,2,30272.0,29850.23578108566,19666.607770585862,40033.863791585456
C,CATBOOST,26__FG009,FG009,Soap,2026-01-01,2,23886.0,26291.723470964593,16108.095460464794,36475.35148146439
C,CATBOOST,26__FG010,FG010,Soap,2025-11-01,2,58429.0,61874.695981135286,51691.067970635486,72058.32399163509
C,CATBOOST,26__FG010,FG010,Soap,2025-12-01,2,76381.0,66724.12249833686,56540.49448783706,76907.75050883666
C,CATBOOST,26__FG010,FG010,Soap,2026-01-01,2,48713.0,69752.66395824496,59569.03594774516,79936.29196874476
C,CATBOOST,26__FG011,FG011,Soap,2025-11-01,2,51943.0,49270.06624703665,39086.43823653685,59453.69425753645
C,CATBOOST,26__FG011,FG011,Soap,2025-12-01,2,60833.0,50272.412763175176,40088.784752675376,60456.04077367498
C,CATBOOST,26__FG011,FG011,Soap,2026-01-01,2,48535.0,49055.78089383681,38872.15288333701,59239.40890433661
C,CATBOOST,26__FG013,FG013,Soap,2025-11-01,2,54344.0,67047.96444476137,56864.33643426157,77231.59245526117
C,CATBOOST,26__FG013,FG013,Soap,2025-12-01,2,93368.0,75867.13637645528,65683.50836595548,86050.76438695508
C,CATBOOST,26__FG013,FG013,Soap,2026-01-01,2,55335.0,64107.66107595572,53924.03306545592,74291.28908645552
C,CATBOOST,26__FG015,FG015,Soap,2025-11-01,2,55347.0,48228.63525324189,38045.00724274209,58412.26326374169
C,CATBOOST,26__FG015,FG015,Soap,2025-12-01,2,40910.0,57422.980242298654,47239.35223179885,67606.60825279845
C,CATBOOST,26__FG015,FG015,Soap,2026-01-01,2,35693.0,50890.19432998013,40706.56631948033,61073.82234047993
C,CATBOOST,26__FG016,FG016,Shampoo,2025-11-01,2,22038.0,22331.064833447577,12147.43682294778,32514.692843947378
C,CATBOOST,26__FG016,FG016,Shampoo,2025-12-01,2,25540.0,24338.956127175155,14155.328116675357,34522.58413767495
C,CATBOOST,26__FG016,FG016,Shampoo,2026-01-01,2,12210.0,21508.536477437818,11324.908466938015,31692.16448793761
C,CATBOOST,26__FG018,FG018,Shampoo,2025-11-01,2,41945.0,27619.702142420767,17436.07413192097,37803.33015292056
C,CATBOOST,26__FG018,FG018,Shampoo,2025-12-01,2,21030.0,31193.39921039667,21009.771199896873,41377.027220896474
C,CATBOOST,26__FG018,FG018,Shampoo,2026-01-01,2,22709.0,28832.59672070587,18648.96871020607,39016.22473120567
C,CATBOOST,26__FG019,FG019,Shampoo,2025-11-01,2,56212.0,44904.15577487455,34720.52776437475,55087.78378537435
C,CATBOOST,26__FG019,FG019,Shampoo,2025-12-01,2,44646.0,50450.19775518394,40266.56974468414,60633.82576568374
C,CATBOOST,26__FG019,FG019,Shampoo,2026-01-01,2,47463.0,49682.63564013217,39499.00762963237,59866.26365063197
C,CATBOOST,26__FG021,FG021,Shampoo,2025-11-01,2,35335.0,33843.283662784714,23659.655652284913,44026.911673284514
C,CATBOOST,26__FG021,FG021,Shampoo,2025-12-01,2,45990.0,36827.97305624705,26644.34504574725,47011.60106674685
C,CATBOOST,26__FG021,FG021,Shampoo,2026-01-01,2,31508.0,33264.9608238389,23081.332813339097,43448.5888343387
C,CATBOOST,26__FG023,FG023,Shampoo,2025-11-01,2,34206.0,33989.507718436165,23805.879707936365,44173.135728935966
C,CATBOOST,26__FG023,FG023,Shampoo,2025-12-01,2,36314.0,36076.963942887014,25893.335932387217,46260.591953386815
C,CATBOOST,26__FG023,FG023,Shampoo,2026-01-01,2,25584.0,33090.85009314134,22907.222082641536,43274.47810364114
C,CATBOOST,26__FG024,FG024,Shampoo,2025-11-01,2,31737.0,30130.036453078472,19946.40844257867,40313.66446357827
C,CATBOOST,26__FG024,FG024,Shampoo,2025-12-01,2,37024.0,33501.00679693248,23317.37878643268,43684.63480743228
C,CATBOOST,26__FG024,FG024,Shampoo,2026-01-01,2,27076.0,30129.10937069244,19945.481360192643,40312.73738119224
C,CATBOOST,26__FG026,FG026,Shampoo,2025-11-01,2,21434.0,30556.539060871724,20372.911050371928,40740.16707137152
C,CATBOOST,26__FG026,FG026,Shampoo,2025-12-01,2,45054.0,35173.16695035055,24989.538939850747,45356.79496085035
C,CATBOOST,26__FG026,FG026,Shampoo,2026-01-01,2,32993.0,32594.02125290221,22410.39324240241,42777.64926340201
C,CATBOOST,26__FG027,FG027,Shampoo,2025-11-01,2,45900.0,40456.34220686903,30272.714196369227,50639.97021736883
C,CATBOOST,26__FG027,FG027,Shampoo,2025-12-01,2,43607.0,43819.85514325403,33636.22713275423,54003.483153753834
C,CATBOOST,26__FG027,FG027,Shampoo,2026-01-01,2,43718.0,42950.41066913391,32766.78265863411,53134.03867963371
C,CATBOOST,26__FG029,FG029,Shampoo,2025-11-01,2,19217.0,13681.15738262003,3497.5293721202306,23864.785393119822
C,CATBOOST,26__FG029,FG029,Shampoo,2025-12-01,2,20582.0,17394.08958361116,7210.461573111361,27577.71759411096
C,CATBOOST,26__FG029,FG029,Shampoo,2026-01-01,2,14840.0,17321.17779148528,7137.5497809854805,27504.80580198508
C,CATBOOST,26__FG032,FG032,Shampoo,2025-11-01,2,12869.0,11943.57917601816,1759.9511655183614,22127.20718651796
C,CATBOOST,26__FG032,FG032,Shampoo,2025-12-01,2,17022.0,14503.504655728811,4319.876645229013,24687.13266622861
C,CATBOOST,26__FG032,FG032,Shampoo,2026-01-01,2,9863.0,12683.667419709724,2500.039409209925,22867.295430209524
C,CATBOOST,26__FG033,FG033,Shampoo,2025-11-01,2,32808.0,38900.62438761619,28716.99637711639,49084.25239811599
C,CATBOOST,26__FG033,FG033,Shampoo,2025-12-01,2,37032.0,42888.56499459456,32704.93698409476,53072.19300509436
C,CATBOOST,26__FG033,FG033,Shampoo,2026-01-01,2,34053.0,40761.62755378297,30577.99954328317,50945.25556428277
C,CATBOOST,26__FG034,FG034,Liquid Wash,2025-11-01,2,36767.0,37210.491572670915,27026.863562171115,47394.119583170715
C,CATBOOST,26__FG034,FG034,Liquid Wash,2025-12-01,2,45820.0,37721.14864503152,27537.52063453172,47904.77665553132
C,CATBOOST,26__FG034,FG034,Liquid Wash,2026-01-01,2,29510.0,40113.64443242878,29930.01642192898,50297.27244292858
C,CATBOOST,26__FG037,FG037,Liquid Wash,2025-11-01,2,15841.0,15854.127745843569,5670.499735343768,26037.75575634337
C,CATBOOST,26__FG037,FG037,Liquid Wash,2025-12-01,2,16349.0,18193.834646480456,8010.206635980658,28377.462656980257
C,CATBOOST,26__FG037,FG037,Liquid Wash,2026-01-01,2,20589.0,18305.325796866924,8121.697786367125,28488.95380736672
C,CATBOOST,26__FG039,FG039,Liquid Wash,2025-11-01,2,17455.0,12184.504182045002,2000.876171545204,22368.1321925448
C,CATBOOST,26__FG039,FG039,Liquid Wash,2025-12-01,2,10604.0,14107.414786015275,3923.7867755154784,24291.04279651507
C,CATBOOST,26__FG039,FG039,Liquid Wash,2026-01-01,2,9323.0,12406.636782721833,2223.0087722220323,22590.264793221628
C,CATBOOST,26__FG040,FG040,Liquid Wash,2025-11-01,2,17686.0,16310.103761250932,6126.475750751133,26493.731771750732
C,CATBOOST,26__FG040,FG040,Liquid Wash,2025-12-01,2,15536.0,17998.221547434157,7814.593536934359,28181.84955793396
C,CATBOOST,26__FG040,FG040,Liquid Wash,2026-01-01,2,12484.0,19454.524394237957,9270.896383738158,29638.152404737753
C,CATBOOST,26__FG042,FG042,Liquid Wash,2025-11-01,2,27652.0,20849.66410575644,10666.036095256644,31033.29211625624
C,CATBOOST,26__FG042,FG042,Liquid Wash,2025-12-01,2,20485.0,23302.53385378954,13118.905843289742,33486.16186428934
C,CATBOOST,26__FG042,FG042,Liquid Wash,2026-01-01,2,15780.0,23911.212968899985,13727.584958400186,34094.840979399785
C,CATBOOST,26__FG044,FG044,Diaper,2025-11-01,2,31315.0,37544.6333267349,27361.005316235096,47728.2613372347
C,CATBOOST,26__FG044,FG044,Diaper,2025-12-01,2,33258.0,40328.673489921974,30145.045479422173,50512.301500421774
C,CATBOOST,26__FG044,FG044,Diaper,2026-01-01,2,39551.0,40907.57440542166,30723.946394921863,51091.20241592146
C,CATBOOST,26__FG045,FG045,Diaper,2025-11-01,2,54462.0,55738.31027989984,45554.68226940004,65921.93829039963
C,CATBOOST,26__FG045,FG045,Diaper,2025-12-01,2,76285.0,59649.36076514155,49465.73275464175,69832.98877564135
C,CATBOOST,26__FG045,FG045,Diaper,2026-01-01,2,42514.0,58943.69897808875,48760.07096758895,69127.32698858855
C,CATBOOST,26__FG048,FG048,Diaper,2025-11-01,2,29605.0,29403.115514827627,19219.48750432783,39586.74352532742
C,CATBOOST,26__FG048,FG048,Diaper,2025-12-01,2,23754.0,32069.011026158223,21885.383015658423,42252.63903665802
C,CATBOOST,26__FG048,FG048,Diaper,2026-01-01,2,27745.0,31531.652212401594,21348.024201901797,41715.28022290139
C,CATBOOST,26__FG050,FG050,Diaper,2025-11-01,2,24388.0,22228.210789582223,12044.582779082424,32411.83880008202
C,CATBOOST,26__FG050,FG050,Diaper,2025-12-01,2,24445.0,23926.120448947047,13742.492438447249,34109.74845944685
C,CATBOOST,26__FG050,FG050,Diaper,2026-01-01,2,15799.0,22915.469785851517,12731.84177535172,33099.097796351314
C,CATBOOST,26__FG051,FG051,Diaper,2025-11-01,2,17030.0,14908.208521886449,4724.580511386648,25091.836532386245
C,CATBOOST,26__FG051,FG051,Diaper,2025-12-01,2,17554.0,18209.66684439475,8026.038833894951,28393.29485489455
C,CATBOOST,26__FG051,FG051,Diaper,2026-01-01,2,18612.0,18826.65148697651,8643.02347647671,29010.27949747631
C,CATBOOST,26__FG054,FG054,Diaper,2025-11-01,2,40078.0,54143.29095631208,43959.66294581228,64326.91896681188
C,CATBOOST,26__FG054,FG054,Diaper,2025-12-01,2,55599.0,60205.78503419145,50022.15702369165,70389.41304469125
C,CATBOOST,26__FG054,FG054,Diaper,2026-01-01,2,58377.0,60482.42207873319,50298.79406823339,70666.05008923299
C,CATBOOST,26__FG056,FG056,Sanitary,2025-11-01,2,22458.0,24515.06014400297,14331.432133503173,34698.68815450277
C,CATBOOST,26__FG056,FG056,Sanitary,2025-12-01,2,28052.0,27996.70981784956,17813.081807349758,38180.33782834936
C,CATBOOST,26__FG056,FG056,Sanitary,2026-01-01,2,22463.0,26112.07040973858,15928.44239923878,36295.698420238376
C,CATBOOST,26__FG057,FG057,Sanitary,2025-11-01,2,20577.0,26928.443319963684,16744.815309463884,37112.071330463485
C,CATBOOST,26__FG057,FG057,Sanitary,2025-12-01,2,23412.0,29141.323798942623,18957.695788442827,39324.95180944242
C,CATBOOST,26__FG057,FG057,Sanitary,2026-01-01,2,22306.0,28065.976802720044,17882.348792220248,38249.60481321984
C,CATBOOST,26__FG061,FG061,Sanitary,2025-11-01,2,16020.0,16123.800187884544,5940.172177384744,26307.42819838434
C,CATBOOST,26__FG061,FG061,Sanitary,2025-12-01,2,12466.0,17570.41125994493,7386.78324944513,27754.03927044473
C,CATBOOST,26__FG061,FG061,Sanitary,2026-01-01,2,14422.0,16818.735355933448,6635.107345433649,27002.363366433245
C,CATBOOST,26__FG062,FG062,Sanitary,2025-11-01,2,15088.0,14342.727234172433,4159.099223672632,24526.35524467223
C,CATBOOST,26__FG062,FG062,Sanitary,2025-12-01,2,11319.0,15345.341056375695,5161.713045875898,25528.969066875496
C,CATBOOST,26__FG062,FG062,Sanitary,2026-01-01,2,12032.0,16263.586692486066,6079.958681986267,26447.214702985864
C,CATBOOST,26__FG064,FG064,Lotion/Cream,2025-11-01,2,16608.0,20230.777290835547,10047.149280335749,30414.405301335348
C,CATBOOST,26__FG064,FG064,Lotion/Cream,2025-12-01,2,14091.0,21087.46906439017,10903.841053890372,31271.09707488997
C,CATBOOST,26__FG064,FG064,Lotion/Cream,2026-01-01,2,17116.0,20166.085134524692,9982.457124024892,30349.713145024492
C,CATBOOST,26__FG065,FG065,Lotion/Cream,2025-11-01,2,25069.0,22610.399886692416,12426.771876192615,32794.027897192216
C,CATBOOST,26__FG065,FG065,Lotion/Cream,2025-12-01,2,28008.0,22175.040357539663,11991.412347039864,32358.668368039464
C,CATBOOST,26__FG065,FG065,Lotion/Cream,2026-01-01,2,29468.0,24198.59297450443,14014.964964004632,34382.22098500423
C,CATBOOST,26__FG066,FG066,Lotion/Cream,2025-11-01,2,11910.0,8477.238350857737,0.0,18660.866361357537
C,CATBOOST,26__FG066,FG066,Lotion/Cream,2025-12-01,2,11208.0,9587.54397313276,0.0,19771.171983632557
C,CATBOOST,26__FG066,FG066,Lotion/Cream,2026-01-01,2,8208.0,9385.22598073214,0.0,19568.85399123194
C,CATBOOST,26__FG068,FG068,Lotion/Cream,2025-11-01,2,19588.0,15322.916821199527,5139.288810699729,25506.544831699328
C,CATBOOST,26__FG068,FG068,Lotion/Cream,2025-12-01,2,13398.0,16453.68000248233,6270.051991982533,26637.308012982132
C,CATBOOST,26__FG068,FG068,Lotion/Cream,2026-01-01,2,13987.0,14966.663505211933,4783.035494712134,25150.29151571173
C,CATBOOST,26__FG070,FG070,Lotion/Cream,2025-11-01,2,24283.0,19259.288366414065,9075.660355914266,29442.91637691386
C,CATBOOST,26__FG070,FG070,Lotion/Cream,2025-12-01,2,15773.0,23195.186128656056,13011.558118156256,33378.81413915585
C,CATBOOST,26__FG070,FG070,Lotion/Cream,2026-01-01,2,25092.0,19658.374543013677,9474.746532513878,29842.002553513477
C,CATBOOST,26__FG074,FG074,Lotion/Cream,2025-11-01,2,4750.0,6328.336597174057,0.0,16511.964607673857
C,CATBOOST,26__FG074,FG074,Lotion/Cream,2025-12-01,2,3610.0,7537.114714450687,0.0,17720.742724950484
C,CATBOOST,26__FG074,FG074,Lotion/Cream,2026-01-01,2,4986.0,6651.817095566112,0.0,16835.445106065912
C,CATBOOST,26__FG075,FG075,Lotion/Cream,2025-11-01,2,6997.0,7063.964668568737,0.0,17247.592679068533
C,CATBOOST,26__FG075,FG075,Lotion/Cream,2025-12-01,2,4990.0,7215.323945068325,0.0,17398.951955568125
C,CATBOOST,26__FG075,FG075,Lotion/Cream,2026-01-01,2,5232.0,6746.88866209962,0.0,16930.51667259942
C,CATBOOST,26__FG076,FG076,Talc,2025-11-01,2,3695.0,5319.964393399947,0.0,15503.592403899744
C,CATBOOST,26__FG076,FG076,Talc,2025-12-01,2,5309.0,6166.9109496031815,0.0,16350.53896010298
C,CATBOOST,26__FG076,FG076,Talc,2026-01-01,2,5807.0,5333.016262299978,0.0,15516.644272799776
C,CATBOOST,26__FG077,FG077,Talc,2025-11-01,2,16191.0,15869.496907455336,5685.868896955537,26053.124917955138
C,CATBOOST,26__FG077,FG077,Talc,2025-12-01,2,15648.0,18276.172536191974,8092.544525692179,28459.800546691775
C,CATBOOST,26__FG077,FG077,Talc,2026-01-01,2,16389.0,15171.400314880157,4987.772304380358,25355.028325379957
C,CATBOOST,26__FG079,FG079,Talc,2025-11-01,2,12140.0,15271.819805826786,5088.191795326988,25455.447816326585
C,CATBOOST,26__FG079,FG079,Talc,2025-12-01,2,0.0,14643.788762665434,4460.160752165635,24827.41677316523
C,CATBOOST,26__FG079,FG079,Talc,2026-01-01,2,8933.0,13699.18343123941,3515.555420739611,23882.811441739206
C,CATBOOST,26__FG080,FG080,Talc,2025-11-01,2,21161.0,19689.50854235993,9505.880531860132,29873.13655285973
C,CATBOOST,26__FG080,FG080,Talc,2025-12-01,2,16969.0,23425.103787283515,13241.475776783716,33608.731797783315
C,CATBOOST,26__FG080,FG080,Talc,2026-01-01,2,22846.0,22488.73290226705,12305.104891767249,32672.36091276685
C,CATBOOST,26__FG082,FG082,Home Care,2025-11-01,2,23006.0,30281.204860945967,20097.576850446167,40464.83287144577
C,CATBOOST,26__FG082,FG082,Home Care,2025-12-01,2,25237.0,32980.23553037336,22796.607519873556,43163.86354087316
C,CATBOOST,26__FG082,FG082,Home Care,2026-01-01,2,14966.0,31594.44640749117,21410.818396991373,41778.07441799097
C,CATBOOST,26__FG084,FG084,Home Care,2025-11-01,2,17346.0,21967.45130595334,11783.82329545354,32151.079316453135
C,CATBOOST,26__FG084,FG084,Home Care,2025-12-01,2,22758.0,22390.973649915028,12207.345639415227,32574.601660414824
C,CATBOOST,26__FG084,FG084,Home Care,2026-01-01,2,19595.0,23095.545195938605,12911.917185438806,33279.173206438405
C,CATBOOST,26__FG085,FG085,Home Care,2025-11-01,2,7807.0,7847.44660685708,0.0,18031.074617356877
C,CATBOOST,26__FG085,FG085,Home Care,2025-12-01,2,6336.0,8764.905280604318,0.0,18948.53329110412
C,CATBOOST,26__FG085,FG085,Home Care,2026-01-01,2,6492.0,7874.573149220734,0.0,18058.201159720535
C,CATBOOST,26__FG087,FG087,Home Care,2025-11-01,2,33287.0,28791.30532002044,18607.677309520637,38974.93333052024
C,CATBOOST,26__FG087,FG087,Home Care,2025-12-01,2,31144.0,32666.28011795924,22482.65210745944,42849.90812845904
C,CATBOOST,26__FG087,FG087,Home Care,2026-01-01,2,34249.0,33918.62074749716,23734.99273699736,44102.24875799696
C,CATBOOST,26__FG088,FG088,Home Care,2025-11-01,2,30182.0,21876.313432150204,11692.685421650403,32059.94144265
C,CATBOOST,26__FG088,FG088,Home Care,2025-12-01,2,23061.0,23021.586893416476,12837.958882916677,33205.214903916276
C,CATBOOST,26__FG088,FG088,Home Care,2026-01-01,2,17452.0,24724.120982906195,14540.492972406397,34907.74899340599
C,CATBOOST,26__FG089,FG089,Home Care,2025-11-01,2,13793.0,15974.688887429114,5791.060876929316,26158.31689792891
C,CATBOOST,26__FG089,FG089,Home Care,2025-12-01,2,20325.0,17073.546900157904,6889.918889658105,27257.174910657704
C,CATBOOST,26__FG089,FG089,Home Care,2026-01-01,2,13121.0,16394.963829980483,6211.335819480684,26578.59184048028
C,CATBOOST,26__FG090,FG090,Home Care,2025-11-01,2,6929.0,12739.29713139424,2555.669120894441,22922.92514189404
C,CATBOOST,26__FG090,FG090,Home Care,2025-12-01,2,15747.0,13566.33082150481,3382.7028110050105,23749.95883200461
C,CATBOOST,26__FG090,FG090,Home Care,2026-01-01,2,12400.0,11698.497926181804,1514.8699156820055,21882.1259366816
C,CATBOOST,26__FG091,FG091,Home Care,2025-11-01,2,21028.0,21111.376990562705,10927.748980062906,31295.005001062505
C,CATBOOST,26__FG091,FG091,Home Care,2025-12-01,2,25195.0,23036.04730778111,12852.419297281313,33219.67531828091
C,CATBOOST,26__FG091,FG091,Home Care,2026-01-01,2,20380.0,22264.256911023516,12080.628900523718,32447.884921523313
C,CATBOOST,26__FG097,FG097,Baby Care,2025-11-01,2,7867.0,7233.825695579799,0.0,17417.4537060796
C,CATBOOST,26__FG097,FG097,Baby Care,2025-12-01,2,8730.0,8329.703508179246,0.0,18513.33151867904
C,CATBOOST,26__FG097,FG097,Baby Care,2026-01-01,2,7046.0,7865.287059871276,0.0,18048.915070371077
C,CATBOOST,26__FG099,FG099,Combo,2025-11-01,2,6741.0,5387.8481620591265,0.0,15571.476172558923
C,CATBOOST,26__FG099,FG099,Combo,2025-12-01,2,10094.0,6420.498610081471,0.0,16604.12662058127
C,CATBOOST,26__FG099,FG099,Combo,2026-01-01,2,3509.0,5503.92303891958,0.0,15687.55104941938
C,CATBOOST,26__FG100,FG100,Combo,2025-11-01,2,5411.0,5575.6349674530575,0.0,15759.262977952856
C,CATBOOST,26__FG100,FG100,Combo,2025-12-01,2,4667.0,6289.581238115414,0.0,16473.20924861521
C,CATBOOST,26__FG100,FG100,Combo,2026-01-01,2,3366.0,5089.903834264427,0.0,15273.531844764226
C,CATBOOST,26__FG101,FG101,Combo,2025-11-01,2,5567.0,5265.310996638069,0.0,15448.939007137868
C,CATBOOST,26__FG101,FG101,Combo,2025-12-01,2,5445.0,6116.60201869149,0.0,16300.230029191289
C,CATBOOST,26__FG101,FG101,Combo,2026-01-01,2,2699.0,4989.901207837112,0.0,15173.529218336913
C,CATBOOST,26__FG103,FG103,Combo,2025-11-01,2,2313.0,5124.967255718184,0.0,15308.595266217982
C,CATBOOST,26__FG103,FG103,Combo,2025-12-01,2,4627.0,6058.583303234045,0.0,16242.211313733844
C,CATBOOST,26__FG103,FG103,Combo,2026-01-01,2,2747.0,5081.594680945502,0.0,15265.2226914453
C,CATBOOST,27__FG005,FG005,Soap,2025-11-01,2,56760.0,40819.67100685974,30636.042996359934,51003.29901735954
C,CATBOOST,27__FG005,FG005,Soap,2025-12-01,2,47691.0,43889.29719160252,33705.66918110272,54072.92520210232
C,CATBOOST,27__FG005,FG005,Soap,2026-01-01,2,31209.0,43585.884521088694,33402.25651058889,53769.512531588494
C,CATBOOST,27__FG007,FG007,Soap,2025-11-01,2,49942.0,43517.12460481381,33333.49659431401,53700.75261531361
C,CATBOOST,27__FG007,FG007,Soap,2025-12-01,2,52687.0,45862.084679889085,35678.456669389285,56045.712690388886
C,CATBOOST,27__FG007,FG007,Soap,2026-01-01,2,50152.0,39846.83509304798,29663.20708254818,50030.46310354778
C,CATBOOST,27__FG008,FG008,Soap,2025-11-01,2,52828.0,45671.56405181229,35487.93604131249,55855.19206231209
C,CATBOOST,27__FG008,FG008,Soap,2025-12-01,2,35299.0,46487.871035112854,36304.24302461305,56671.499045612654
C,CATBOOST,27__FG008,FG008,Soap,2026-01-01,2,38790.0,44431.44855580408,34247.82054530428,54615.07656630389
C,CATBOOST,27__FG009,FG009,Soap,2025-11-01,2,39808.0,38855.38488782137,28671.756877321568,49039.01289832117
C,CATBOOST,27__FG009,FG009,Soap,2025-12-01,2,37470.0,42687.26408245745,32503.636071957648,52870.89209295725
C,CATBOOST,27__FG009,FG009,Soap,2026-01-01,2,35658.0,39096.5550331719,28912.9270226721,49280.1830436717
C,CATBOOST,27__FG010,FG010,Soap,2025-11-01,2,87827.0,85756.1771929602,75572.5491824604,95939.80520346
C,CATBOOST,27__FG010,FG010,Soap,2025-12-01,2,92869.0,91109.57600659784,80925.94799609804,101293.20401709764
C,CATBOOST,27__FG010,FG010,Soap,2026-01-01,2,74536.0,87722.08824149455,77538.46023099475,97905.71625199437
C,CATBOOST,27__FG011,FG011,Soap,2025-11-01,2,65715.0,69398.66280257527,59215.03479207547,79582.29081307507
C,CATBOOST,27__FG011,FG011,Soap,2025-12-01,2,89767.0,76951.30737766801,66767.67936716821,87134.93538816781
C,CATBOOST,27__FG011,FG011,Soap,2026-01-01,2,68082.0,71689.92151964712,61506.29350914732,81873.54953014692
C,CATBOOST,27__FG013,FG013,Soap,2025-11-01,2,74582.0,89257.5116007718,79073.883590272,99441.1396112716
C,CATBOOST,27__FG013,FG013,Soap,2025-12-01,2,117145.0,95833.63861990647,85650.01060940667,106017.26663040627
C,CATBOOST,27__FG013,FG013,Soap,2026-01-01,2,69818.0,79053.41500717012,68869.78699667031,89237.04301766992
C,CATBOOST,27__FG014,FG014,Soap,2025-11-01,2,60830.0,62043.42519564318,51859.79718514338,72227.05320614298
C,CATBOOST,27__FG014,FG014,Soap,2025-12-01,2,70740.0,69452.7066504304,59269.078639930594,79636.3346609302
C,CATBOOST,27__FG014,FG014,Soap,2026-01-01,2,51311.0,64060.88577356389,53877.25776306409,74244.51378406369
C,CATBOOST,27__FG016,FG016,Shampoo,2025-11-01,2,24792.0,26843.72651297725,16660.09850247745,37027.35452347705
C,CATBOOST,27__FG016,FG016,Shampoo,2025-12-01,2,32194.0,28199.317249476346,18015.68923897655,38382.94525997614
C,CATBOOST,27__FG016,FG016,Shampoo,2026-01-01,2,21846.0,25543.003765038353,15359.375754538554,35726.63177553815
C,CATBOOST,27__FG018,FG018,Shampoo,2025-11-01,2,49277.0,34892.68503819491,24709.05702769511,45076.31304869471
C,CATBOOST,27__FG018,FG018,Shampoo,2025-12-01,2,35424.0,38466.01916837225,28282.39115787245,48649.64717887205
C,CATBOOST,27__FG018,FG018,Shampoo,2026-01-01,2,32658.0,35334.837030937124,25151.209020437323,45518.465041436924
C,CATBOOST,27__FG021,FG021,Shampoo,2025-11-01,2,40726.0,44094.05859800479,33910.43058750499,54277.68660850459
C,CATBOOST,27__FG021,FG021,Shampoo,2025-12-01,2,48789.0,46591.403871718096,36407.775861218295,56775.031882217896
C,CATBOOST,27__FG021,FG021,Shampoo,2026-01-01,2,37035.0,41532.5471283956,31348.9191178958,51716.1751388954
C,CATBOOST,27__FG022,FG022,Shampoo,2025-11-01,2,58613.0,49347.822895833626,39164.194885333825,59531.450906333426
C,CATBOOST,27__FG022,FG022,Shampoo,2025-12-01,2,59198.0,57019.512452648865,46835.884442149065,67203.14046314867
C,CATBOOST,27__FG022,FG022,Shampoo,2026-01-01,2,61173.0,49864.61117355854,39680.983163058736,60048.23918405834
C,CATBOOST,27__FG024,FG024,Shampoo,2025-11-01,2,36568.0,39355.75316462826,29172.12515412846,49539.38117512806
C,CATBOOST,27__FG024,FG024,Shampoo,2025-12-01,2,40560.0,42511.61017749045,32327.982166990652,52695.23818799025
C,CATBOOST,27__FG024,FG024,Shampoo,2026-01-01,2,33950.0,39171.059045453265,28987.431034953464,49354.687055953065
