dataset,model,series_id,fg_code,fg_category,forecast_p50,safety_stock,reorder_point,target_max,on_hand_inventory,suggested_order_qty
C,XGBOOST,50__FG075,FG075,Lotion/Cream,8369.555284288195,3232.0,10486.0,18856.0,12665.0,6191.0
C,XGBOOST,50__FG076,FG076,Talc,5810.355251736111,884.0,5339.0,11149.0,8717.0,2432.0
C,XGBOOST,50__FG077,FG077,Talc,20229.37890625,2898.0,17733.0,37962.0,41678.0,0.0
C,XGBOOST,50__FG079,FG079,Talc,17850.647569444445,4711.0,18992.0,36843.0,45186.0,0.0
C,XGBOOST,50__FG080,FG080,Talc,25860.090494791668,5251.0,25939.0,51799.0,70791.0,0.0
C,XGBOOST,50__FG081,FG081,Talc,6437.806369357639,5102.0,13042.0,19480.0,12783.0,6697.0
C,XGBOOST,50__FG083,FG083,Home Care,33922.71137152778,1817.0,16517.0,50440.0,104861.0,0.0
C,XGBOOST,50__FG085,FG085,Home Care,9075.08740234375,2562.0,11335.0,20410.0,12233.0,8177.0
C,XGBOOST,50__FG086,FG086,Home Care,16824.964409722223,4653.0,21478.0,38303.0,44790.0,0.0
C,XGBOOST,50__FG087,FG087,Home Care,40040.39105902778,8533.0,27219.0,67259.0,100089.0,0.0
C,XGBOOST,50__FG088,FG088,Home Care,29204.59939236111,9281.0,26804.0,56009.0,63742.0,0.0
C,XGBOOST,50__FG089,FG089,Home Care,20609.047526041668,5276.0,25198.0,45807.0,47317.0,0.0
C,XGBOOST,50__FG093,FG093,Baby Care,8367.285590277777,2487.0,11691.0,20058.0,18611.0,1447.0
C,XGBOOST,50__FG095,FG095,Baby Care,20496.63064236111,4776.0,30055.0,50552.0,36280.0,14272.0
C,XGBOOST,50__FG096,FG096,Baby Care,7006.783962673611,869.0,4840.0,11847.0,13974.0,0.0
C,XGBOOST,50__FG097,FG097,Baby Care,8914.667100694445,544.0,5596.0,14511.0,22398.0,0.0
C,XGBOOST,50__FG099,FG099,Combo,7485.463053385417,6945.0,13183.0,20668.0,18660.0,2008.0
C,XGBOOST,50__FG100,FG100,Combo,6097.151529947917,1566.0,4208.0,10305.0,7800.0,2505.0
C,XGBOOST,50__FG101,FG101,Combo,6427.310492621527,5335.0,12834.0,19261.0,14169.0,5092.0
C,XGBOOST,5__FG002,FG002,Soap,66553.95486111111,12858.0,77193.0,143747.0,92912.0,50835.0
C,XGBOOST,5__FG004,FG004,Soap,56864.52170138889,9003.0,52599.0,109464.0,132967.0,0.0
C,XGBOOST,5__FG005,FG005,Soap,40770.38498263889,6038.0,38654.0,79424.0,100411.0,0.0
C,XGBOOST,5__FG006,FG006,Soap,71760.79774305556,12419.0,98532.0,170293.0,116865.0,53428.0
C,XGBOOST,5__FG008,FG008,Soap,42635.61328125,10896.0,56374.0,99010.0,87351.0,11659.0
C,XGBOOST,5__FG009,FG009,Soap,38150.236979166664,7097.0,31259.0,69409.0,50938.0,18471.0
C,XGBOOST,5__FG011,FG011,Soap,72192.24652777778,21455.0,76802.0,148994.0,142497.0,6497.0
C,XGBOOST,5__FG012,FG012,Soap,35023.016493055555,14715.0,56743.0,91766.0,92627.0,0.0
C,XGBOOST,5__FG013,FG013,Soap,90019.96527777778,47774.0,146796.0,236816.0,250464.0,0.0
C,XGBOOST,5__FG014,FG014,Soap,65218.98654513889,4943.0,65814.0,131033.0,129968.0,1065.0
C,XGBOOST,5__FG018,FG018,Shampoo,38022.100694444445,4817.0,21293.0,59315.0,67055.0,0.0
C,XGBOOST,5__FG019,FG019,Shampoo,66934.81727430556,14644.0,81579.0,148514.0,175642.0,0.0
C,XGBOOST,5__FG023,FG023,Shampoo,47460.280381944445,7212.0,35688.0,83148.0,133520.0,0.0
C,XGBOOST,5__FG024,FG024,Shampoo,43305.110243055555,4258.0,51894.0,95199.0,123174.0,0.0
C,XGBOOST,5__FG026,FG026,Shampoo,43047.74652777778,18276.0,62759.0,105807.0,103353.0,2454.0
C,XGBOOST,5__FG030,FG030,Shampoo,52162.686197916664,6983.0,43497.0,95660.0,117480.0,0.0
C,XGBOOST,5__FG035,FG035,Liquid Wash,39698.034288194445,11106.0,56097.0,95795.0,78078.0,17717.0
C,XGBOOST,5__FG038,FG038,Liquid Wash,35176.03949652778,10761.0,52972.0,88148.0,70933.0,17215.0
C,XGBOOST,5__FG040,FG040,Liquid Wash,23634.924262152777,3728.0,27363.0,50998.0,33385.0,17613.0
C,XGBOOST,5__FG041,FG041,Liquid Wash,16223.081597222224,3457.0,12109.0,28332.0,30641.0,0.0
C,XGBOOST,5__FG042,FG042,Liquid Wash,24673.48806423611,1163.0,25014.0,49687.0,59842.0,0.0
C,XGBOOST,5__FG043,FG043,Liquid Wash,44205.774305555555,6081.0,54707.0,98913.0,102341.0,0.0
C,XGBOOST,5__FG044,FG044,Diaper,53113.571180555555,4921.0,42100.0,95214.0,63971.0,31243.0
C,XGBOOST,5__FG046,FG046,Diaper,74313.39756944444,7198.0,91420.0,165733.0,188677.0,0.0
C,XGBOOST,5__FG047,FG047,Diaper,21953.361328125,4812.0,21643.0,43596.0,58925.0,0.0
C,XGBOOST,5__FG049,FG049,Diaper,74791.52951388889,31101.0,103399.0,178191.0,103996.0,74195.0
C,XGBOOST,5__FG050,FG050,Diaper,30488.534722222223,3887.0,34376.0,64865.0,38066.0,26799.0
C,XGBOOST,5__FG052,FG052,Diaper,74769.65277777778,7064.0,51926.0,126696.0,98049.0,28647.0
C,XGBOOST,5__FG053,FG053,Diaper,56294.529947916664,4815.0,42345.0,98640.0,160036.0,0.0
C,XGBOOST,5__FG054,FG054,Diaper,72631.34592013889,19847.0,80373.0,153004.0,127902.0,25102.0
C,XGBOOST,5__FG055,FG055,Diaper,19818.45486111111,3196.0,18390.0,38208.0,39626.0,0.0
C,XGBOOST,5__FG057,FG057,Sanitary,41338.296875,6372.0,39443.0,80781.0,84996.0,0.0
C,XGBOOST,5__FG058,FG058,Sanitary,51684.06032986111,5741.0,29860.0,81544.0,87062.0,0.0
C,XGBOOST,5__FG060,FG060,Sanitary,44655.522569444445,11828.0,59461.0,104117.0,87900.0,16217.0
C,XGBOOST,5__FG068,FG068,Lotion/Cream,21619.545789930555,4274.0,17246.0,38866.0,54152.0,0.0
C,XGBOOST,5__FG069,FG069,Lotion/Cream,34458.301432291664,2829.0,15464.0,49922.0,83399.0,0.0
C,XGBOOST,5__FG071,FG071,Lotion/Cream,24429.394097222223,10932.0,41876.0,66305.0,58280.0,8025.0
C,XGBOOST,5__FG073,FG073,Lotion/Cream,29761.625651041668,3576.0,25401.0,55163.0,69699.0,0.0
C,XGBOOST,5__FG076,FG076,Talc,5761.084798177083,2241.0,7234.0,12995.0,8731.0,4264.0
C,XGBOOST,5__FG080,FG080,Talc,26529.477430555555,6109.0,31754.0,58283.0,72243.0,0.0
C,XGBOOST,5__FG082,FG082,Home Care,46716.42013888889,10169.0,44428.0,91144.0,93710.0,0.0
C,XGBOOST,5__FG083,FG083,Home Care,38435.268663194445,7187.0,25123.0,63558.0,91660.0,0.0
C,XGBOOST,5__FG084,FG084,Home Care,31536.186631944445,5932.0,41673.0,73209.0,41067.0,32142.0
C,XGBOOST,5__FG085,FG085,Home Care,9727.254340277776,3668.0,11774.0,21501.0,11260.0,10241.0
C,XGBOOST,5__FG086,FG086,Home Care,19122.104166666668,1654.0,22051.0,41173.0,47092.0,0.0
C,XGBOOST,5__FG087,FG087,Home Care,42785.4296875,6093.0,27486.0,70271.0,103186.0,0.0
C,XGBOOST,5__FG093,FG093,Baby Care,8636.133734809027,2281.0,12644.0,21280.0,19189.0,2091.0
C,XGBOOST,5__FG096,FG096,Baby Care,7474.451334635417,1739.0,4978.0,12452.0,15868.0,0.0
C,XGBOOST,5__FG098,FG098,Baby Care,9971.948459201389,2419.0,12391.0,22363.0,21996.0,367.0
C,XGBOOST,5__FG099,FG099,Combo,7120.325954861111,4086.0,10257.0,17377.0,19673.0,0.0
C,XGBOOST,5__FG100,FG100,Combo,5976.469184027777,833.0,3622.0,9598.0,7056.0,2542.0
C,XGBOOST,5__FG101,FG101,Combo,6180.421169704861,1854.0,8652.0,14832.0,15182.0,0.0
C,XGBOOST,5__FG102,FG102,Combo,6105.682834201389,784.0,4447.0,10553.0,23520.0,0.0
A,ARIMA,FG001,FG001,Soap,25035.302523086026,4611.0,29646.0,54681.0,,54681.0
A,ARIMA,FG002,FG002,Soap,46976.88888564915,10855.0,57832.0,104809.0,,104809.0
A,ARIMA,FG003,FG003,Soap,79295.99888649839,14716.0,94012.0,173308.0,,173308.0
A,ARIMA,FG004,FG004,Soap,50959.153310259455,6440.0,57399.0,108358.0,,108358.0
A,ARIMA,FG005,FG005,Soap,37199.25924344062,6964.0,44163.0,81362.0,,81362.0
A,ARIMA,FG006,FG006,Soap,64895.24220161175,16734.0,81629.0,146524.0,,146524.0
A,ARIMA,FG007,FG007,Soap,44223.899308642176,9206.0,53430.0,97654.0,,97654.0
A,ARIMA,FG008,FG008,Soap,38172.31439430138,4469.0,42641.0,80813.0,,80813.0
A,ARIMA,FG009,FG009,Soap,33109.5685598263,4878.0,37988.0,71098.0,,71098.0
A,ARIMA,FG010,FG010,Soap,78625.39418102353,13571.0,92196.0,170821.0,,170821.0
A,ARIMA,FG011,FG011,Soap,59156.81641723303,7303.0,66460.0,125617.0,,125617.0
A,ARIMA,FG012,FG012,Soap,34895.49416655936,4293.0,39188.0,74083.0,,74083.0
A,ARIMA,FG013,FG013,Soap,75962.14673369609,26264.0,102226.0,178188.0,,178188.0
A,ARIMA,FG014,FG014,Soap,53803.92897749747,11736.0,65540.0,119344.0,,119344.0
A,ARIMA,FG015,FG015,Soap,61372.703677815305,8467.0,69840.0,131213.0,,131213.0
A,ARIMA,FG016,FG016,Shampoo,23048.825808044618,3493.0,26542.0,49591.0,,49591.0
A,ARIMA,FG017,FG017,Shampoo,31129.545236831105,6949.0,38079.0,69209.0,,69209.0
A,ARIMA,FG018,FG018,Shampoo,30723.497508111966,9521.0,40244.0,70967.0,,70967.0
A,ARIMA,FG019,FG019,Shampoo,51491.9993110917,7592.0,59084.0,110576.0,,110576.0
A,ARIMA,FG020,FG020,Shampoo,43639.72523722029,12710.0,56350.0,99990.0,,99990.0
A,ARIMA,FG021,FG021,Shampoo,35788.152015530046,4988.0,40776.0,76564.0,,76564.0
A,ARIMA,FG022,FG022,Shampoo,45621.943455235414,7129.0,52751.0,98373.0,,98373.0
A,ARIMA,FG023,FG023,Shampoo,37871.580689389426,9100.0,46972.0,84844.0,,84844.0
A,ARIMA,FG024,FG024,Shampoo,34130.1610254891,10599.0,44729.0,78859.0,,78859.0
A,ARIMA,FG025,FG025,Shampoo,21564.718964148033,3766.0,25331.0,46896.0,,46896.0
A,ARIMA,FG026,FG026,Shampoo,31818.34445166659,11529.0,43347.0,75165.0,,75165.0
A,ARIMA,FG027,FG027,Shampoo,45781.91587685515,8718.0,54500.0,100282.0,,100282.0
A,ARIMA,FG028,FG028,Shampoo,32622.473035929637,9412.0,42034.0,74656.0,,74656.0
A,ARIMA,FG029,FG029,Shampoo,17639.8317230879,3529.0,21169.0,38809.0,,38809.0
A,ARIMA,FG030,FG030,Shampoo,38779.32168257534,8948.0,47727.0,86506.0,,86506.0
A,ARIMA,FG031,FG031,Shampoo,61827.82682981973,15561.0,77389.0,139217.0,,139217.0
A,ARIMA,FG032,FG032,Shampoo,15128.192123319766,4298.0,19426.0,34554.0,,34554.0
A,ARIMA,FG033,FG033,Shampoo,43611.125438941446,3139.0,46750.0,90361.0,,90361.0
A,ARIMA,FG034,FG034,Liquid Wash,42679.292050668824,7059.0,49738.0,92417.0,,92417.0
A,ARIMA,FG035,FG035,Liquid Wash,37014.76264266458,7197.0,44212.0,81227.0,,81227.0
A,ARIMA,FG036,FG036,Liquid Wash,38163.59515593667,7486.0,45650.0,83814.0,,83814.0
A,ARIMA,FG037,FG037,Liquid Wash,19181.394331919462,3302.0,22483.0,41664.0,,41664.0
A,ARIMA,FG038,FG038,Liquid Wash,32663.03732226446,5374.0,38037.0,70700.0,,70700.0
A,ARIMA,FG039,FG039,Liquid Wash,13402.939154597136,2670.0,16073.0,29476.0,,29476.0
A,ARIMA,FG040,FG040,Liquid Wash,19720.050055315576,3989.0,23709.0,43429.0,,43429.0
A,ARIMA,FG041,FG041,Liquid Wash,14308.76102606608,3822.0,18131.0,32440.0,,32440.0
A,ARIMA,FG042,FG042,Liquid Wash,23966.815861923544,3017.0,26984.0,50951.0,,50951.0
A,ARIMA,FG043,FG043,Liquid Wash,35479.238444957526,7633.0,43112.0,78591.0,,78591.0
A,ARIMA,FG044,FG044,Diaper,43667.42825398324,3710.0,47377.0,91044.0,,91044.0
A,ARIMA,FG045,FG045,Diaper,65634.0798691001,10402.0,76036.0,141670.0,,141670.0
A,ARIMA,FG046,FG046,Diaper,62972.02421166493,9261.0,72233.0,135205.0,,135205.0
A,ARIMA,FG047,FG047,Diaper,18158.675163946205,1759.0,19918.0,38077.0,,38077.0
A,ARIMA,FG048,FG048,Diaper,33744.82727709969,5560.0,39305.0,73050.0,,73050.0
A,ARIMA,FG049,FG049,Diaper,70378.64941166488,15291.0,85670.0,156049.0,,156049.0
A,ARIMA,FG050,FG050,Diaper,23898.58165716869,4048.0,27947.0,51846.0,,51846.0
A,ARIMA,FG051,FG051,Diaper,19280.854298603965,2148.0,21429.0,40710.0,,40710.0
A,ARIMA,FG052,FG052,Diaper,66267.5559579151,10974.0,77242.0,143510.0,,143510.0
A,ARIMA,FG053,FG053,Diaper,50536.26575779822,9286.0,59822.0,110358.0,,110358.0
A,ARIMA,FG054,FG054,Diaper,66177.39385062584,10639.0,76816.0,142993.0,,142993.0
A,ARIMA,FG055,FG055,Diaper,16146.409729645986,2138.0,18284.0,34430.0,,34430.0
A,ARIMA,FG056,FG056,Sanitary,30957.411609315663,2783.0,33740.0,64697.0,,64697.0
A,ARIMA,FG057,FG057,Sanitary,33256.385970035415,2943.0,36199.0,69455.0,,69455.0
A,ARIMA,FG058,FG058,Sanitary,43872.11469534837,7411.0,51283.0,95155.0,,95155.0
A,ARIMA,FG059,FG059,Sanitary,15493.555168438244,2194.0,17688.0,33182.0,,33182.0
A,ARIMA,FG060,FG060,Sanitary,37735.83963572808,4163.0,41899.0,79635.0,,79635.0
A,ARIMA,FG061,FG061,Sanitary,19933.263810633707,2998.0,22931.0,42864.0,,42864.0
A,ARIMA,FG062,FG062,Sanitary,17693.88660059348,2010.0,19704.0,37398.0,,37398.0
A,ARIMA,FG063,FG063,Sanitary,45898.05349171446,6001.0,51899.0,97797.0,,97797.0
A,ARIMA,FG064,FG064,Lotion/Cream,20301.87773612009,2660.0,22962.0,43264.0,,43264.0
A,ARIMA,FG065,FG065,Lotion/Cream,30662.262215362975,5572.0,36234.0,66896.0,,66896.0
A,ARIMA,FG066,FG066,Lotion/Cream,10585.288864279091,2277.0,12862.0,23447.0,,23447.0
A,ARIMA,FG067,FG067,Lotion/Cream,28701.831384905792,3868.0,32570.0,61272.0,,61272.0
A,ARIMA,FG068,FG068,Lotion/Cream,18374.616035564424,2927.0,21302.0,39677.0,,39677.0
A,ARIMA,FG069,FG069,Lotion/Cream,26004.532197763387,4527.0,30532.0,56537.0,,56537.0
A,ARIMA,FG070,FG070,Lotion/Cream,22985.56790444768,5426.0,28412.0,51398.0,,51398.0
A,ARIMA,FG071,FG071,Lotion/Cream,22962.95442162351,5037.0,28000.0,50963.0,,50963.0
A,ARIMA,FG072,FG072,Lotion/Cream,7034.642153690312,1576.0,8611.0,15646.0,,15646.0
A,ARIMA,FG073,FG073,Lotion/Cream,24655.599307118744,7022.0,31678.0,56334.0,,56334.0
A,ARIMA,FG074,FG074,Lotion/Cream,6255.747442051773,1920.0,8176.0,14432.0,,14432.0
A,ARIMA,FG075,FG075,Lotion/Cream,7514.270964610015,1562.0,9076.0,16590.0,,16590.0
A,ARIMA,FG076,FG076,Talc,5480.081159834626,1466.0,6946.0,12426.0,,12426.0
A,ARIMA,FG077,FG077,Talc,19730.0773049878,4806.0,24536.0,44266.0,,44266.0
A,ARIMA,FG078,FG078,Talc,8276.073434582739,1434.0,9710.0,17986.0,,17986.0
A,ARIMA,FG079,FG079,Talc,17205.752842542228,2690.0,19896.0,37102.0,,37102.0
A,ARIMA,FG080,FG080,Talc,24477.153368997504,2889.0,27366.0,51843.0,,51843.0
A,ARIMA,FG081,FG081,Talc,5312.181641044562,1069.0,6381.0,11693.0,,11693.0
A,ARIMA,FG082,FG082,Home Care,35867.4653173489,9126.0,44993.0,80860.0,,80860.0
A,ARIMA,FG083,FG083,Home Care,29219.29086169528,7456.0,36675.0,65894.0,,65894.0
A,ARIMA,FG084,FG084,Home Care,25622.83157624689,4118.0,29741.0,55364.0,,55364.0
A,ARIMA,FG085,FG085,Home Care,8028.572232559188,982.0,9011.0,17040.0,,17040.0
A,ARIMA,FG086,FG086,Home Care,15655.765764826929,2957.0,18613.0,34269.0,,34269.0
A,ARIMA,FG087,FG087,Home Care,33924.451289598044,3051.0,36975.0,70899.0,,70899.0
A,ARIMA,FG088,FG088,Home Care,27135.48435674034,5536.0,32671.0,59806.0,,59806.0
A,ARIMA,FG089,FG089,Home Care,17648.225397116974,4693.0,22341.0,39989.0,,39989.0
A,ARIMA,FG090,FG090,Home Care,12254.512762389752,4576.0,16831.0,29086.0,,29086.0
A,ARIMA,FG091,FG091,Home Care,24513.49427007876,4695.0,29208.0,53721.0,,53721.0
A,ARIMA,FG092,FG092,Baby Care,16522.19568894173,2384.0,18906.0,35428.0,,35428.0
A,ARIMA,FG093,FG093,Baby Care,7325.185580697063,1790.0,9115.0,16440.0,,16440.0
A,ARIMA,FG094,FG094,Baby Care,10448.653608419636,3600.0,14049.0,24498.0,,24498.0
A,ARIMA,FG095,FG095,Baby Care,19878.972109258528,2843.0,22722.0,42601.0,,42601.0
A,ARIMA,FG096,FG096,Baby Care,5949.076539152473,711.0,6660.0,12609.0,,12609.0
A,ARIMA,FG097,FG097,Baby Care,8488.62993725374,2047.0,10536.0,19025.0,,19025.0
A,ARIMA,FG098,FG098,Baby Care,9328.441188628838,1518.0,10846.0,20174.0,,20174.0
A,ARIMA,FG099,FG099,Combo,5647.778488198037,4288.0,9936.0,15584.0,,15584.0
A,ARIMA,FG100,FG100,Combo,4244.9226761164055,877.0,5122.0,9367.0,,9367.0
A,ARIMA,FG101,FG101,Combo,4820.397406209356,2547.0,7367.0,12187.0,,12187.0
A,ARIMA,FG102,FG102,Combo,4986.971467407039,3020.0,8007.0,12994.0,,12994.0
A,ARIMA,FG103,FG103,Combo,4146.357238659929,1808.0,5954.0,10100.0,,10100.0
A,ETS,FG001,FG001,Soap,28704.72715265446,5626.0,34331.0,63036.0,,63036.0
A,ETS,FG002,FG002,Soap,49657.05004558041,9963.0,59620.0,109277.0,,109277.0
A,ETS,FG003,FG003,Soap,82427.32938486703,11484.0,93911.0,176338.0,,176338.0
A,ETS,FG004,FG004,Soap,49638.35351772242,9853.0,59491.0,109129.0,,109129.0
A,ETS,FG005,FG005,Soap,40109.72560774878,5600.0,45710.0,85820.0,,85820.0
A,ETS,FG006,FG006,Soap,64293.99095960006,16434.0,80728.0,145022.0,,145022.0
A,ETS,FG007,FG007,Soap,40691.205442861385,12653.0,53344.0,94035.0,,94035.0
A,ETS,FG008,FG008,Soap,41514.53882527156,7422.0,48937.0,90452.0,,90452.0
A,ETS,FG009,FG009,Soap,38534.854933741946,7812.0,46347.0,84882.0,,84882.0
A,ETS,FG010,FG010,Soap,87671.49379995574,20522.0,108193.0,195864.0,,195864.0
A,ETS,FG011,FG011,Soap,67942.38164238817,14096.0,82038.0,149980.0,,149980.0
A,ETS,FG012,FG012,Soap,35935.607386944575,5802.0,41738.0,77674.0,,77674.0
A,ETS,FG013,FG013,Soap,82967.36881056492,21869.0,104836.0,187803.0,,187803.0
A,ETS,FG014,FG014,Soap,57519.75214202141,10469.0,67989.0,125509.0,,125509.0
A,ETS,FG015,FG015,Soap,64888.70893543881,12083.0,76972.0,141861.0,,141861.0
A,ETS,FG016,FG016,Shampoo,26503.869166743712,2744.0,29248.0,55752.0,,55752.0
A,ETS,FG017,FG017,Shampoo,35515.44401554041,11854.0,47369.0,82884.0,,82884.0
A,ETS,FG018,FG018,Shampoo,35240.876029564206,10381.0,45622.0,80863.0,,80863.0
A,ETS,FG019,FG019,Shampoo,54992.77128527549,11721.0,66714.0,121707.0,,121707.0
A,ETS,FG020,FG020,Shampoo,49056.682683296945,9540.0,58597.0,107654.0,,107654.0
A,ETS,FG021,FG021,Shampoo,37302.6400876182,8562.0,45865.0,83168.0,,83168.0
A,ETS,FG022,FG022,Shampoo,52409.36850343571,3835.0,56244.0,108653.0,,108653.0
A,ETS,FG023,FG023,Shampoo,40053.97137527757,10791.0,50845.0,90899.0,,90899.0
A,ETS,FG024,FG024,Shampoo,38440.70369628489,6328.0,44769.0,83210.0,,83210.0
A,ETS,FG025,FG025,Shampoo,24626.8859342228,3210.0,27837.0,52464.0,,52464.0
A,ETS,FG026,FG026,Shampoo,40770.96031782471,9157.0,49928.0,90699.0,,90699.0
A,ETS,FG027,FG027,Shampoo,55207.643154907775,5473.0,60681.0,115889.0,,115889.0
A,ETS,FG028,FG028,Shampoo,34832.42535276738,10503.0,45335.0,80167.0,,80167.0
A,ETS,FG029,FG029,Shampoo,19320.909962335103,3050.0,22371.0,41692.0,,41692.0
A,ETS,FG030,FG030,Shampoo,41403.72058897597,5363.0,46767.0,88171.0,,88171.0
A,ETS,FG031,FG031,Shampoo,63492.32059929077,15086.0,78578.0,142070.0,,142070.0
A,ETS,FG032,FG032,Shampoo,16988.542982503564,5007.0,21996.0,38985.0,,38985.0
A,ETS,FG033,FG033,Shampoo,50604.684517445225,8425.0,59030.0,109635.0,,109635.0
A,ETS,FG034,FG034,Liquid Wash,48651.3173472966,4872.0,53523.0,102174.0,,102174.0
A,ETS,FG035,FG035,Liquid Wash,35407.097146511085,12507.0,47914.0,83321.0,,83321.0
A,ETS,FG036,FG036,Liquid Wash,43906.99238531809,9861.0,53768.0,97675.0,,97675.0
A,ETS,FG037,FG037,Liquid Wash,19518.865759553173,4737.0,24256.0,43775.0,,43775.0
A,ETS,FG038,FG038,Liquid Wash,31846.9648395347,6346.0,38193.0,70040.0,,70040.0
A,ETS,FG039,FG039,Liquid Wash,15261.233520221498,3127.0,18388.0,33649.0,,33649.0
A,ETS,FG040,FG040,Liquid Wash,22786.00759624425,6845.0,29631.0,52417.0,,52417.0
A,ETS,FG041,FG041,Liquid Wash,15239.974392738815,3812.0,19052.0,34292.0,,34292.0
A,ETS,FG042,FG042,Liquid Wash,25035.296301776503,5174.0,30209.0,55244.0,,55244.0
A,ETS,FG043,FG043,Liquid Wash,38106.79566936285,10465.0,48572.0,86679.0,,86679.0
A,ETS,FG044,FG044,Diaper,44010.2852319167,3766.0,47776.0,91786.0,,91786.0
A,ETS,FG045,FG045,Diaper,75395.9311961628,9499.0,84895.0,160291.0,,160291.0
A,ETS,FG046,FG046,Diaper,63402.276402193784,8424.0,71826.0,135228.0,,135228.0
A,ETS,FG047,FG047,Diaper,19792.17687833408,3160.0,22952.0,42744.0,,42744.0
A,ETS,FG048,FG048,Diaper,37458.64324431912,11234.0,48693.0,86152.0,,86152.0
A,ETS,FG049,FG049,Diaper,71352.65591823525,14686.0,86039.0,157392.0,,157392.0
A,ETS,FG050,FG050,Diaper,23749.512661706187,5800.0,29550.0,53300.0,,53300.0
A,ETS,FG051,FG051,Diaper,20420.302123749538,2553.0,22973.0,43393.0,,43393.0
A,ETS,FG052,FG052,Diaper,65995.53238585875,11873.0,77869.0,143865.0,,143865.0
A,ETS,FG053,FG053,Diaper,52189.7845389781,10578.0,62768.0,114958.0,,114958.0
A,ETS,FG054,FG054,Diaper,67908.18260823056,6177.0,74085.0,141993.0,,141993.0
A,ETS,FG055,FG055,Diaper,16638.94056767567,2195.0,18834.0,35473.0,,35473.0
A,ETS,FG056,FG056,Sanitary,31555.93854448144,3518.0,35074.0,66630.0,,66630.0
A,ETS,FG057,FG057,Sanitary,30149.549155031753,6540.0,36690.0,66840.0,,66840.0
A,ETS,FG058,FG058,Sanitary,46135.020996577376,5793.0,51928.0,98063.0,,98063.0
A,ETS,FG059,FG059,Sanitary,16087.239412908955,2681.0,18768.0,34855.0,,34855.0
A,ETS,FG060,FG060,Sanitary,37251.82404341716,4359.0,41611.0,78863.0,,78863.0
A,ETS,FG061,FG061,Sanitary,19976.628963245403,3271.0,23248.0,43225.0,,43225.0
A,ETS,FG062,FG062,Sanitary,18564.981819925422,1929.0,20494.0,39059.0,,39059.0
A,ETS,FG063,FG063,Sanitary,46193.80950942245,6773.0,52967.0,99161.0,,99161.0
A,ETS,FG064,FG064,Lotion/Cream,23046.051615866116,2782.0,25828.0,48874.0,,48874.0
A,ETS,FG065,FG065,Lotion/Cream,32188.490187764284,6193.0,38381.0,70569.0,,70569.0
A,ETS,FG066,FG066,Lotion/Cream,11131.901799912092,2115.0,13247.0,24379.0,,24379.0
A,ETS,FG067,FG067,Lotion/Cream,30967.533716339454,2513.0,33481.0,64449.0,,64449.0
A,ETS,FG068,FG068,Lotion/Cream,20184.9052214659,3148.0,23333.0,43518.0,,43518.0
A,ETS,FG069,FG069,Lotion/Cream,31435.34302947903,5625.0,37060.0,68495.0,,68495.0
A,ETS,FG070,FG070,Lotion/Cream,25598.57771350158,7844.0,33443.0,59042.0,,59042.0
A,ETS,FG071,FG071,Lotion/Cream,21783.13094233394,4082.0,25865.0,47648.0,,47648.0
A,ETS,FG072,FG072,Lotion/Cream,7660.387931300895,1506.0,9166.0,16826.0,,16826.0
A,ETS,FG073,FG073,Lotion/Cream,26154.27832749875,7471.0,33625.0,59779.0,,59779.0
A,ETS,FG074,FG074,Lotion/Cream,7298.120950962909,3057.0,10355.0,17653.0,,17653.0
A,ETS,FG075,FG075,Lotion/Cream,8078.080111482021,2099.0,10177.0,18255.0,,18255.0
A,ETS,FG076,FG076,Talc,5538.104508422882,1389.0,6927.0,12465.0,,12465.0
A,ETS,FG077,FG077,Talc,19205.11445045401,3682.0,22887.0,42092.0,,42092.0
A,ETS,FG078,FG078,Talc,7397.229272134778,1601.0,8998.0,16395.0,,16395.0
A,ETS,FG079,FG079,Talc,16628.36611078295,3028.0,19656.0,36284.0,,36284.0
A,ETS,FG080,FG080,Talc,19641.845728516517,3416.0,23058.0,42700.0,,42700.0
A,ETS,FG081,FG081,Talc,5063.241190085467,1388.0,6451.0,11514.0,,11514.0
A,ETS,FG082,FG082,Home Care,40307.71384874518,7585.0,47893.0,88201.0,,88201.0
A,ETS,FG083,FG083,Home Care,29511.77552097067,9242.0,38754.0,68266.0,,68266.0
A,ETS,FG084,FG084,Home Care,27558.322384835617,3313.0,30871.0,58429.0,,58429.0
A,ETS,FG085,FG085,Home Care,8319.556162326146,1594.0,9914.0,18234.0,,18234.0
A,ETS,FG086,FG086,Home Care,15972.82042970709,2817.0,18790.0,34763.0,,34763.0
A,ETS,FG087,FG087,Home Care,35149.26751382498,4857.0,40006.0,75155.0,,75155.0
A,ETS,FG088,FG088,Home Care,27917.624390347813,7434.0,35352.0,63270.0,,63270.0
A,ETS,FG089,FG089,Home Care,19187.90786947341,3208.0,22396.0,41584.0,,41584.0
A,ETS,FG090,FG090,Home Care,12772.820287867804,5094.0,17867.0,30640.0,,30640.0
A,ETS,FG091,FG091,Home Care,27002.62904383873,6954.0,33957.0,60960.0,,60960.0
A,ETS,FG092,FG092,Baby Care,19547.03523925681,4101.0,23648.0,43195.0,,43195.0
A,ETS,FG093,FG093,Baby Care,7380.506489789594,1317.0,8698.0,16079.0,,16079.0
A,ETS,FG094,FG094,Baby Care,10848.756333495638,3691.0,14540.0,25389.0,,25389.0
